lat,lon,temp_c
52.10526315789474,185.0,5.994593
52.10526315789474,187.5,5.9669037
52.10526315789474,190.0,5.8879013
52.10526315789474,192.5,5.802981
52.10526315789474,195.0,5.815412
52.10526315789474,197.5,5.910576
52.10526315789474,200.0,6.0086746
52.10526315789474,202.5,6.1320014
52.10526315789474,205.0,6.302401
52.10526315789474,207.5,6.5292
52.10526315789474,210.0,6.8225074
52.10526315789474,212.5,7.167773
52.10526315789474,215.0,7.5728607
52.10526315789474,217.5,8.015717
52.10526315789474,220.0,8.417259
52.10526315789474,222.5,8.746556
52.10526315789474,225.0,8.954457
52.10526315789474,227.5,8.79881
52.10526315789474,230.0,7.8032937
52.10526315789474,232.5,5.3355384
52.10526315789474,235.0,2.49779
52.10526315789474,237.5,1.6311392
52.10526315789474,240.0,1.1097565
52.10526315789474,242.5,1.0827866
52.10526315789474,245.0,2.2617977
52.10526315789474,247.5,4.013781
52.10526315789474,250.0,4.6273093
52.10526315789474,252.5,4.3378167
52.10526315789474,255.0,3.7958755
52.10526315789474,257.5,3.9948883
52.10526315789474,260.0,4.111585
52.10526315789474,262.5,3.65853
52.10526315789474,265.0,2.5697937
52.10526315789474,267.5,1.7277056
52.10526315789474,270.0,1.10783
52.10526315789474,272.5,0.6861661
52.10526315789474,275.0,-0.22190984
52.10526315789474,277.5,-0.1897583
52.10526315789474,280.0,-1.3550682
52.10526315789474,282.5,-0.2181638
52.10526315789474,285.0,-1.0805168
52.10526315789474,287.5,-2.0164871
52.10526315789474,290.0,-2.647672
52.10526315789474,292.5,-3.0656674
52.10526315789474,295.0,-2.7177455
52.10526315789474,297.5,-1.8119189
52.10526315789474,300.0,-0.8501676
52.10526315789474,302.5,0.12784831
52.10526315789474,305.0,2.3722076
52.10526315789474,307.5,3.366824
52.10526315789474,310.0,4.547808
52.10526315789474,312.5,5.5612817
52.10526315789474,315.0,6.378573
52.10526315789474,317.5,6.9585366
52.10526315789474,320.0,7.5000663
52.10526315789474,322.5,8.111389
52.10526315789474,325.0,8.711558
52.10526315789474,327.5,9.279674
52.10526315789474,330.0,9.746803
52.10526315789474,332.5,10.2166395
52.10526315789474,335.0,10.7311125
52.10526315789474,337.5,11.285057
52.10526315789474,340.0,11.87173
52.10526315789474,342.5,12.5121355
52.10526315789474,345.0,12.968938
52.10526315789474,347.5,13.037041
52.10526315789474,350.0,12.977074
52.10526315789474,352.5,12.802925
52.10526315789474,355.0,12.535393
52.10526315789474,357.5,11.911552
54.0,0.0,11.279744
54.0,2.5,11.474132
54.0,5.0,11.44106
54.0,7.5,11.216423
54.0,10.0,10.852445
54.0,12.5,10.750407
54.0,15.0,10.764908
54.0,17.5,10.583923
54.0,20.0,10.307086
54.0,22.5,9.8149
54.0,25.0,9.396518
54.0,27.5,8.89429
54.0,30.0,8.548947
54.0,32.5,8.373306
54.0,35.0,7.984777
54.0,37.5,7.6151605
54.0,40.0,7.5307465
54.0,42.5,6.9311423
54.0,45.0,6.285609
54.0,47.5,6.5301795
54.0,50.0,6.4048157
54.0,52.5,6.201332
54.0,55.0,5.2254767
54.0,57.5,4.767184
54.0,60.0,4.3373084
54.0,62.5,4.3470078
54.0,65.0,4.4613366
54.0,67.5,4.3543396
54.0,70.0,4.017484
54.0,72.5,3.882965
54.0,75.0,3.6673253
54.0,77.5,3.440525
54.0,80.0,2.87183
54.0,82.5,2.701884
54.0,85.0,2.0949223
54.0,87.5,1.6737595
54.0,90.0,0.69829816
54.0,92.5,0.05381775
54.0,95.0,-0.6161702
54.0,97.5,-1.4858881
54.0,100.0,-1.0902265
54.0,102.5,-0.6158371
54.0,105.0,-0.46065775
54.0,107.5,-1.113973
54.0,110.0,-2.6558216
54.0,112.5,-3.9246724
54.0,115.0,-3.795663
54.0,117.5,-3.69464
54.0,120.0,-3.232816
54.0,122.5,-2.6722553
54.0,125.0,-2.4129944
54.0,127.5,-2.7330272
54.0,130.0,-3.3888156
54.0,132.5,-3.6871758
54.0,135.0,-3.224369
54.0,137.5,-2.3476894
54.0,140.0,-1.4720789
54.0,142.5,-1.1530457
54.0,145.0,-0.60049695
54.0,147.5,0.16744487
54.0,150.0,0.86980945
54.0,152.5,1.4546152
54.0,155.0,1.5954412
54.0,157.5,0.6106796
54.0,160.0,1.7183787
54.0,162.5,2.7149456
54.0,165.0,3.5010402
54.0,167.5,3.86792
54.0,170.0,4.1221848
54.0,172.5,4.3782706
54.0,175.0,4.6307144
54.0,177.5,4.8179193
54.0,180.0,4.944229
54.0,182.5,5.0359244
54.0,185.0,5.0698647
54.0,187.5,5.036924
54.0,190.0,4.936165
54.0,192.5,4.7437387
54.0,195.0,4.622599
54.0,197.5,4.6558967
54.0,200.0,4.8364105
54.0,202.5,5.071177
54.0,205.0,5.3635354
54.0,207.5,5.721029
54.0,210.0,6.1282196
54.0,212.5,6.5537186
54.0,215.0,7.001053
54.0,217.5,7.4469833
54.0,220.0,7.8462014
54.0,222.5,8.0956545
54.0,225.0,7.9795938
54.0,227.5,7.1136017
54.0,230.0,5.4009833
54.0,232.5,2.1558864
54.0,235.0,1.3189596
54.0,237.5,1.1759186
54.0,240.0,1.3109461
54.0,242.5,1.7283325
54.0,245.0,2.747279
54.0,247.5,3.4906566
54.0,250.0,3.5475311
54.0,252.5,3.408244
54.0,255.0,2.7906291
54.0,257.5,2.3993073
54.0,260.0,2.0366871
54.0,262.5,1.3482729
54.0,265.0,0.49324164
54.0,267.5,-0.16673024
54.0,270.0,-0.90361786
54.0,272.5,-1.6676674
54.0,275.0,-1.877168
54.0,277.5,-2.1752777
54.0,280.0,-2.7494545
54.0,282.5,-1.9500275
54.0,285.0,-2.8521373
54.0,287.5,-3.8158047
54.0,290.0,-4.6220474
54.0,292.5,-5.1280746
54.0,295.0,-4.780628
54.0,297.5,-4.1804137
54.0,300.0,-2.723442
54.0,302.5,-0.27575684
54.0,305.0,1.5871633
54.0,307.5,3.126948
54.0,310.0,4.562935
54.0,312.5,5.5209603
54.0,315.0,6.233856
54.0,317.5,6.763105
54.0,320.0,7.3045096
54.0,322.5,7.920614
54.0,325.0,8.520717
54.0,327.5,9.083099
54.0,330.0,9.536677
54.0,332.5,9.993236
54.0,335.0,10.483147
54.0,337.5,11.076093
54.0,340.0,11.593633
54.0,342.5,12.028801
54.0,345.0,12.321864
54.0,347.5,12.338971
54.0,350.0,12.13429
54.0,352.5,11.316396
54.0,355.0,10.971227
54.0,357.5,10.663732
55.89473684210526,0.0,10.575157
55.89473684210526,2.5,10.762596
55.89473684210526,5.0,10.725075
55.89473684210526,7.5,10.6054535
55.89473684210526,10.0,10.055374
55.89473684210526,12.5,10.086825
55.89473684210526,15.0,10.089566
55.89473684210526,17.5,9.780464
55.89473684210526,20.0,9.621175
55.89473684210526,22.5,9.262515
55.89473684210526,25.0,8.468712
55.89473684210526,27.5,7.9327416
55.89473684210526,30.0,7.670977
55.89473684210526,32.5,7.094017
55.89473684210526,35.0,6.6315284
55.89473684210526,37.5,6.4848657
55.89473684210526,40.0,5.978556
55.89473684210526,42.5,5.6409354
55.89473684210526,45.0,5.021576
55.89473684210526,47.5,4.8039193
55.89473684210526,50.0,4.5435205
55.89473684210526,52.5,4.4073997
55.89473684210526,55.0,3.9517899
55.89473684210526,57.5,3.5880382
55.89473684210526,60.0,3.5376942
55.89473684210526,62.5,3.2635295
55.89473684210526,65.0,3.3963928
55.89473684210526,67.5,2.7494915
55.89473684210526,70.0,2.4144466
55.89473684210526,72.5,2.191597
55.89473684210526,75.0,1.8911604
55.89473684210526,77.5,1.784743
55.89473684210526,80.0,1.3847414
55.89473684210526,82.5,1.4295336
55.89473684210526,85.0,1.0156174
55.89473684210526,87.5,1.1405843
55.89473684210526,90.0,0.42916742
55.89473684210526,92.5,0.5985082
55.89473684210526,95.0,-0.14975739
55.89473684210526,97.5,-0.114715576
55.89473684210526,100.0,-0.21566518
55.89473684210526,102.5,-0.4028155
55.89473684210526,105.0,-1.2600797
55.89473684210526,107.5,-2.4298122
55.89473684210526,110.0,-3.8064868
55.89473684210526,112.5,-5.0989976
55.89473684210526,115.0,-5.5667205
55.89473684210526,117.5,-5.597721
55.89473684210526,120.0,-5.032644
55.89473684210526,122.5,-4.650972
55.89473684210526,125.0,-4.8033867
55.89473684210526,127.5,-5.06539
55.89473684210526,130.0,-5.457209
55.89473684210526,132.5,-5.378025
55.89473684210526,135.0,-4.653614
55.89473684210526,137.5,-3.4951668
55.89473684210526,140.0,-2.7724533
55.89473684210526,142.5,-1.8474884
55.89473684210526,145.0,-1.3053945
55.89473684210526,147.5,-0.886528
55.89473684210526,150.0,-0.4598287
55.89473684210526,152.5,0.007247925
55.89473684210526,155.0,0.24815623
55.89473684210526,157.5,-0.6490097
55.89473684210526,160.0,-0.38423157
55.89473684210526,162.5,1.6440557
55.89473684210526,165.0,2.577769
55.89473684210526,167.5,3.0910366
55.89473684210526,170.0,3.307106
55.89473684210526,172.5,3.4855754
55.89473684210526,175.0,3.675832
55.89473684210526,177.5,3.8261795
55.89473684210526,180.0,3.9465714
55.89473684210526,182.5,4.0149612
55.89473684210526,185.0,4.0040536
55.89473684210526,187.5,3.922226
55.89473684210526,190.0,3.7710876
55.89473684210526,192.5,3.5508168
55.89473684210526,195.0,3.2795284
55.89473684210526,197.5,3.1117706
55.89473684210526,200.0,3.5658214
55.89473684210526,202.5,4.011271
55.89473684210526,205.0,4.357773
55.89473684210526,207.5,4.9278846
55.89473684210526,210.0,5.544314
55.89473684210526,212.5,6.1249137
55.89473684210526,215.0,6.6028543
55.89473684210526,217.5,6.975479
55.89473684210526,220.0,7.197141
55.89473684210526,222.5,7.048475
55.89473684210526,225.0,5.909096
55.89473684210526,227.5,4.48246
55.89473684210526,230.0,0.79960376
55.89473684210526,232.5,-0.2725067
55.89473684210526,235.0,-0.36741385
55.89473684210526,237.5,0.68989307
55.89473684210526,240.0,1.494372
55.89473684210526,242.5,2.2547455
55.89473684210526,245.0,2.7227376
55.89473684210526,247.5,2.447464
55.89473684210526,250.0,2.2337368
55.89473684210526,252.5,1.8094763
55.89473684210526,255.0,1.127833
55.89473684210526,257.5,0.44671884
55.89473684210526,260.0,-0.18113327
55.89473684210526,262.5,-1.0280533
55.89473684210526,265.0,-1.7270101
55.89473684210526,267.5,-2.2991436
55.89473684210526,270.0,-2.7356083
55.89473684210526,272.5,-3.6515567
55.89473684210526,275.0,-4.15573
55.89473684210526,277.5,-4.072075
55.89473684210526,280.0,-4.1183906
55.89473684210526,282.5,-4.358822
55.89473684210526,285.0,-4.2515044
55.89473684210526,287.5,-4.9506454
55.89473684210526,290.0,-5.4625854
55.89473684210526,292.5,-5.773214
55.89473684210526,295.0,-5.6693306
55.89473684210526,297.5,-4.8414
55.89473684210526,300.0,-2.0126648
55.89473684210526,302.5,0.08636729
55.89473684210526,305.0,2.217743
55.89473684210526,307.5,3.7344131
55.89473684210526,310.0,4.8385034
55.89473684210526,312.5,5.642545
55.89473684210526,315.0,6.2359643
55.89473684210526,317.5,6.6946335
55.89473684210526,320.0,7.140661
55.89473684210526,322.5,7.661616
55.89473684210526,325.0,8.257754
55.89473684210526,327.5,8.840027
55.89473684210526,330.0,9.33491
55.89473684210526,332.5,9.7892685
55.89473684210526,335.0,10.231387
55.89473684210526,337.5,10.707596
55.89473684210526,340.0,11.101306
55.89473684210526,342.5,11.373149
55.89473684210526,345.0,11.559941
55.89473684210526,347.5,11.666507
55.89473684210526,350.0,11.626033
55.89473684210526,352.5,11.143605
55.89473684210526,355.0,10.225334
55.89473684210526,357.5,10.211472
57.78947368421052,0.0,10.04408
57.78947368421052,2.5,9.943115
57.78947368421052,5.0,9.59744
57.78947368421052,7.5,9.36971
57.78947368421052,10.0,8.717456
57.78947368421052,12.5,8.590775
57.78947368421052,15.0,8.306381
57.78947368421052,17.5,8.860779
57.78947368421052,20.0,8.710284
57.78947368421052,22.5,8.325025
57.78947368421052,25.0,7.4655023
57.78947368421052,27.5,6.918915
57.78947368421052,30.0,6.5038657
57.78947368421052,32.5,6.0823493
57.78947368421052,35.0,5.4822106
57.78947368421052,37.5,5.0659842
57.78947368421052,40.0,4.698929
57.78947368421052,42.5,4.3754067
57.78947368421052,45.0,3.986379
57.78947368421052,47.5,3.4521382
57.78947368421052,50.0,3.1623814
57.78947368421052,52.5,3.209343
57.78947368421052,55.0,2.9792683
57.78947368421052,57.5,2.798668
57.78947368421052,60.0,2.676829
57.78947368421052,62.5,2.5325062
57.78947368421052,65.0,2.4515076
57.78947368421052,67.5,1.9921951
57.78947368421052,70.0,1.6492487
57.78947368421052,72.5,1.2994334
57.78947368421052,75.0,1.1192398
57.78947368421052,77.5,0.8991928
57.78947368421052,80.0,0.7198321
57.78947368421052,82.5,0.55007297
57.78947368421052,85.0,0.52351636
57.78947368421052,87.5,0.44584402
57.78947368421052,90.0,0.16688538
57.78947368421052,92.5,-0.087095894
57.78947368421052,95.0,-0.40706
57.78947368421052,97.5,-0.4522921
57.78947368421052,100.0,-0.6049945
57.78947368421052,102.5,-0.9500287
57.78947368421052,105.0,-1.678641
57.78947368421052,107.5,-2.3477452
57.78947368421052,110.0,-3.1354332
57.78947368421052,112.5,-4.4029136
57.78947368421052,115.0,-5.2172294
57.78947368421052,117.5,-5.451711
57.78947368421052,120.0,-5.2117667
57.78947368421052,122.5,-5.1574492
57.78947368421052,125.0,-5.762806
57.78947368421052,127.5,-6.022795
57.78947368421052,130.0,-5.974064
57.78947368421052,132.5,-5.7530923
57.78947368421052,135.0,-5.2823753
57.78947368421052,137.5,-5.538882
57.78947368421052,140.0,-3.8595517
57.78947368421052,142.5,-3.2418327
57.78947368421052,145.0,-2.5525296
57.78947368421052,147.5,-2.4099808
57.78947368421052,150.0,-2.186774
57.78947368421052,152.5,-1.851799
57.78947368421052,155.0,-1.6327515
57.78947368421052,157.5,-1.4465942
57.78947368421052,160.0,-1.1740061
57.78947368421052,162.5,0.30667368
57.78947368421052,165.0,1.4515814
57.78947368421052,167.5,2.0863087
57.78947368421052,170.0,2.321088
57.78947368421052,172.5,2.4883144
57.78947368421052,175.0,2.6495972
57.78947368421052,177.5,2.7729263
57.78947368421052,180.0,2.8496475
57.78947368421052,182.5,2.8343098
57.78947368421052,185.0,2.7260666
57.78947368421052,187.5,2.519132
57.78947368421052,190.0,2.201149
57.78947368421052,192.5,1.922938
57.78947368421052,195.0,1.6471252
57.78947368421052,197.5,1.4229761
57.78947368421052,200.0,1.052564
57.78947368421052,202.5,1.2097855
57.78947368421052,205.0,2.6943333
57.78947368421052,207.5,3.667699
57.78947368421052,210.0,4.5854697
57.78947368421052,212.5,5.404157
57.78947368421052,215.0,5.8673477
57.78947368421052,217.5,5.897199
57.78947368421052,220.0,5.572029
57.78947368421052,222.5,4.826355
57.78947368421052,225.0,2.4752681
57.78947368421052,227.5,-0.593633
57.78947368421052,230.0,-1.6682028
57.78947368421052,232.5,-2.2741725
57.78947368421052,235.0,-1.4967728
57.78947368421052,237.5,-0.19329326
57.78947368421052,240.0,1.0324631
57.78947368421052,242.5,1.5474879
57.78947368421052,245.0,1.4663315
57.78947368421052,247.5,1.1650976
57.78947368421052,250.0,0.5990219
57.78947368421052,252.5,-0.2013359
57.78947368421052,255.0,-0.8711777
57.78947368421052,257.5,-1.6909065
57.78947368421052,260.0,-2.6782684
57.78947368421052,262.5,-3.2914505
57.78947368421052,265.0,-3.6947606
57.78947368421052,267.5,-4.6493096
57.78947368421052,270.0,-5.1833587
57.78947368421052,272.5,-5.254457
57.78947368421052,275.0,-5.1758056
57.78947368421052,277.5,-5.0529404
57.78947368421052,280.0,-5.1128173
57.78947368421052,282.5,-5.2185745
57.78947368421052,285.0,-5.488711
57.78947368421052,287.5,-5.9802246
57.78947368421052,290.0,-6.047789
57.78947368421052,292.5,-6.1043525
57.78947368421052,295.0,-5.9039702
57.78947368421052,297.5,-4.0395494
57.78947368421052,300.0,-2.0981548
57.78947368421052,302.5,0.86549634
57.78947368421052,305.0,2.9644012
57.78947368421052,307.5,4.2201614
57.78947368421052,310.0,4.986809
57.78947368421052,312.5,5.5779777
57.78947368421052,315.0,5.995313
57.78947368421052,317.5,6.444033
57.78947368421052,320.0,6.953153
57.78947368421052,322.5,7.4533944
57.78947368421052,325.0,7.9930167
57.78947368421052,327.5,8.5095215
57.78947368421052,330.0,8.967804
57.78947368421052,332.5,9.3680525
57.78947368421052,335.0,9.771843
57.78947368421052,337.5,10.148244
57.78947368421052,340.0,10.469681
57.78947368421052,342.5,10.682777
57.78947368421052,345.0,10.836682
57.78947368421052,347.5,10.960564
57.78947368421052,350.0,10.92306
57.78947368421052,352.5,10.590144
57.78947368421052,355.0,9.7044935
57.78947368421052,357.5,9.739398
59.68421052631578,0.0,9.474136
59.68421052631578,2.5,8.94955
59.68421052631578,5.0,8.1276655
59.68421052631578,7.5,5.356478
59.68421052631578,10.0,5.7614417
59.68421052631578,12.5,5.881368
59.68421052631578,15.0,6.4039435
59.68421052631578,17.5,7.318064
59.68421052631578,20.0,7.5081916
59.68421052631578,22.5,7.4315743
59.68421052631578,25.0,6.587148
59.68421052631578,27.5,5.743126
59.68421052631578,30.0,5.3746567
59.68421052631578,32.5,4.9464927
59.68421052631578,35.0,4.419861
59.68421052631578,37.5,3.854482
59.68421052631578,40.0,3.4582798
59.68421052631578,42.5,3.2082367
59.68421052631578,45.0,2.7255428
59.68421052631578,47.5,2.3552372
59.68421052631578,50.0,2.1068447
59.68421052631578,52.5,1.90389
59.68421052631578,55.0,1.6547369
59.68421052631578,57.5,1.4256872
59.68421052631578,60.0,1.3709158
59.68421052631578,62.5,1.2748693
59.68421052631578,65.0,1.0840276
59.68421052631578,67.5,0.38412222
59.68421052631578,70.0,0.34000397
59.68421052631578,72.5,-0.013470967
59.68421052631578,75.0,-0.055277508
59.68421052631578,77.5,-0.32889685
59.68421052631578,80.0,-0.5221812
59.68421052631578,82.5,-0.5840581
59.68421052631578,85.0,-0.70554227
59.68421052631578,87.5,-0.8396632
59.68421052631578,90.0,-0.9057744
59.68421052631578,92.5,-1.27638
59.68421052631578,95.0,-1.6762758
59.68421052631578,97.5,-1.7703222
59.68421052631578,100.0,-1.8173523
59.68421052631578,102.5,-2.0016696
59.68421052631578,105.0,-2.3670197
59.68421052631578,107.5,-2.5831172
59.68421052631578,110.0,-2.9589653
59.68421052631578,112.5,-3.3109627
59.68421052631578,115.0,-3.9355698
59.68421052631578,117.5,-4.1386223
59.68421052631578,120.0,-3.9319165
59.68421052631578,122.5,-4.065931
59.68421052631578,125.0,-4.610373
59.68421052631578,127.5,-4.829735
59.68421052631578,130.0,-5.239157
59.68421052631578,132.5,-5.348047
59.68421052631578,135.0,-6.242437
59.68421052631578,137.5,-6.9736123
59.68421052631578,140.0,-7.3477464
59.68421052631578,142.5,-5.742714
59.68421052631578,145.0,-4.5193696
59.68421052631578,147.5,-4.7315764
59.68421052631578,150.0,-4.8764534
59.68421052631578,152.5,-4.5166526
59.68421052631578,155.0,-4.062677
59.68421052631578,157.5,-3.7282002
59.68421052631578,160.0,-3.2618382
59.68421052631578,162.5,-2.1511917
59.68421052631578,165.0,-0.22065227
59.68421052631578,167.5,0.1465276
59.68421052631578,170.0,0.49696097
59.68421052631578,172.5,0.7224757
59.68421052631578,175.0,1.1146368
59.68421052631578,177.5,1.3808035
59.68421052631578,180.0,1.4881872
59.68421052631578,182.5,1.3739039
59.68421052631578,185.0,1.0618439
59.68421052631578,187.5,0.6802775
59.68421052631578,190.0,0.29990387
59.68421052631578,192.5,0.091560364
59.68421052631578,195.0,-0.06650797
59.68421052631578,197.5,-0.38152948
59.68421052631578,200.0,-0.50393933
59.68421052631578,202.5,-0.8701274
59.68421052631578,205.0,-0.72310895
59.68421052631578,207.5,1.4064789
59.68421052631578,210.0,2.6967266
59.68421052631578,212.5,3.265742
59.68421052631578,215.0,3.3820446
59.68421052631578,217.5,3.0654805
59.68421052631578,220.0,2.0308838
59.68421052631578,222.5,-1.5902838
59.68421052631578,225.0,-2.2491176
59.68421052631578,227.5,-2.7062607
59.68421052631578,230.0,-2.8719482
59.68421052631578,232.5,-2.6971054
59.68421052631578,235.0,-1.8566526
59.68421052631578,237.5,-0.8113632
59.68421052631578,240.0,0.029814402
59.68421052631578,242.5,0.056364696
59.68421052631578,245.0,-0.36145148
59.68421052631578,247.5,-0.5639229
59.68421052631578,250.0,-1.032898
59.68421052631578,252.5,-1.9797121
59.68421052631578,255.0,-2.993393
59.68421052631578,257.5,-3.993533
59.68421052631578,260.0,-4.686647
59.68421052631578,262.5,-5.2520638
59.68421052631578,265.0,-5.703972
59.68421052631578,267.5,-6.0050583
59.68421052631578,270.0,-5.9001565
59.68421052631578,272.5,-6.0140824
59.68421052631578,275.0,-6.1004586
59.68421052631578,277.5,-6.169932
59.68421052631578,280.0,-6.329641
59.68421052631578,282.5,-6.6587844
59.68421052631578,285.0,-6.9896026
59.68421052631578,287.5,-7.1843605
59.68421052631578,290.0,-6.4038696
59.68421052631578,292.5,-6.0545335
59.68421052631578,295.0,-5.437763
59.68421052631578,297.5,-4.1809235
59.68421052631578,300.0,-1.864502
59.68421052631578,302.5,1.024671
59.68421052631578,305.0,3.0206935
59.68421052631578,307.5,3.992284
59.68421052631578,310.0,4.277929
59.68421052631578,312.5,3.9505513
59.68421052631578,315.0,3.8194706
59.68421052631578,317.5,4.7997184
59.68421052631578,320.0,6.117208
59.68421052631578,322.5,7.1254144
59.68421052631578,325.0,7.6849847
59.68421052631578,327.5,8.108111
59.68421052631578,330.0,8.492928
59.68421052631578,332.5,8.815689
59.68421052631578,335.0,9.113327
59.68421052631578,337.5,9.399709
59.68421052631578,340.0,9.647792
59.68421052631578,342.5,9.852051
59.68421052631578,345.0,10.017407
59.68421052631578,347.5,10.089882
59.68421052631578,350.0,10.075274
59.68421052631578,352.5,9.955249
59.68421052631578,355.0,9.759854
59.68421052631578,357.5,9.620949
61.57894736842104,0.0,8.638791
61.57894736842104,2.5,8.037239
61.57894736842104,5.0,6.8010077
61.57894736842104,7.5,3.421257
61.57894736842104,10.0,2.789317
61.57894736842104,12.5,3.06767
61.57894736842104,15.0,4.0149436
61.57894736842104,17.5,5.235878
61.57894736842104,20.0,5.3271713
61.57894736842104,22.5,5.1207023
61.57894736842104,25.0,4.5737433
61.57894736842104,27.5,4.1180596
61.57894736842104,30.0,3.9769313
61.57894736842104,32.5,3.5727463
61.57894736842104,35.0,3.2384899
61.57894736842104,37.5,2.611842
61.57894736842104,40.0,2.1662471
61.57894736842104,42.5,1.907168
61.57894736842104,45.0,1.4246343
61.57894736842104,47.5,1.0623245
61.57894736842104,50.0,0.7915497
61.57894736842104,52.5,0.63855743
61.57894736842104,55.0,0.2607727
61.57894736842104,57.5,-0.1089681
61.57894736842104,60.0,-0.16795094
61.57894736842104,62.5,-0.5768611
61.57894736842104,65.0,-1.1020025
61.57894736842104,67.5,-1.3758875
61.57894736842104,70.0,-1.6611735
61.57894736842104,72.5,-1.8511225
61.57894736842104,75.0,-2.1001408
61.57894736842104,77.5,-2.2327473
61.57894736842104,80.0,-2.0672367
61.57894736842104,82.5,-2.1712558
61.57894736842104,85.0,-2.3277562
61.57894736842104,87.5,-2.1709073
61.57894736842104,90.0,-2.4983406
61.57894736842104,92.5,-2.924071
61.57894736842104,95.0,-3.2477214
61.57894736842104,97.5,-3.1839917
61.57894736842104,100.0,-3.102815
61.57894736842104,102.5,-3.3912544
61.57894736842104,105.0,-3.4566689
61.57894736842104,107.5,-3.5127118
61.57894736842104,110.0,-3.5682743
61.57894736842104,112.5,-3.8631668
61.57894736842104,115.0,-3.8198383
61.57894736842104,117.5,-3.9805756
61.57894736842104,120.0,-3.9461174
61.57894736842104,122.5,-4.299928
61.57894736842104,125.0,-4.679484
61.57894736842104,127.5,-5.37862
61.57894736842104,130.0,-5.7092795
61.57894736842104,132.5,-6.384623
61.57894736842104,135.0,-7.305063
61.57894736842104,137.5,-8.640072
61.57894736842104,140.0,-9.540996
61.57894736842104,142.5,-9.976585
61.57894736842104,145.0,-9.864926
61.57894736842104,147.5,-9.334058
61.57894736842104,150.0,-9.558877
61.57894736842104,152.5,-9.114028
61.57894736842104,155.0,-8.014164
61.57894736842104,157.5,-6.054877
61.57894736842104,160.0,-5.330868
61.57894736842104,162.5,-5.706309
61.57894736842104,165.0,-5.9059243
61.57894736842104,167.5,-5.3563194
61.57894736842104,170.0,-5.4394927
61.57894736842104,172.5,-2.7659912
61.57894736842104,175.0,-1.2680486
61.57894736842104,177.5,-0.7579549
61.57894736842104,180.0,-0.3774414
61.57894736842104,182.5,-0.46398163
61.57894736842104,185.0,-0.96127063
61.57894736842104,187.5,-1.3976771
61.57894736842104,190.0,-1.5701395
61.57894736842104,192.5,-1.5048014
61.57894736842104,195.0,-1.6849161
61.57894736842104,197.5,-2.0043628
61.57894736842104,200.0,-1.6805788
61.57894736842104,202.5,-2.4462013
61.57894736842104,205.0,-2.940366
61.57894736842104,207.5,-3.0703278
61.57894736842104,210.0,-2.9077084
61.57894736842104,212.5,-2.717538
61.57894736842104,215.0,-3.483382
61.57894736842104,217.5,-4.4451575
61.57894736842104,220.0,-4.5945435
61.57894736842104,222.5,-4.3184624
61.57894736842104,225.0,-4.020491
61.57894736842104,227.5,-4.2741814
61.57894736842104,230.0,-4.4652734
61.57894736842104,232.5,-4.305639
61.57894736842104,235.0,-3.2398617
61.57894736842104,237.5,-2.1954067
61.57894736842104,240.0,-1.5689354
61.57894736842104,242.5,-1.6358007
61.57894736842104,245.0,-1.6008276
61.57894736842104,247.5,-2.280595
61.57894736842104,250.0,-3.2147496
61.57894736842104,252.5,-4.3573127
61.57894736842104,255.0,-5.2184486
61.57894736842104,257.5,-5.8074546
61.57894736842104,260.0,-6.635189
61.57894736842104,262.5,-6.982138
61.57894736842104,265.0,-7.0053062
61.57894736842104,267.5,-6.8276925
61.57894736842104,270.0,-6.9087615
61.57894736842104,272.5,-6.994535
61.57894736842104,275.0,-7.2990355
61.57894736842104,277.5,-7.1434326
61.57894736842104,280.0,-7.3850646
61.57894736842104,282.5,-7.6975455
61.57894736842104,285.0,-8.105418
61.57894736842104,287.5,-7.6218657
61.57894736842104,290.0,-7.061419
61.57894736842104,292.5,-6.172447
61.57894736842104,295.0,-5.4798813
61.57894736842104,297.5,-4.419941
61.57894736842104,300.0,-2.138677
61.57894736842104,302.5,0.5564194
61.57894736842104,305.0,2.3253276
61.57894736842104,307.5,2.7041752
61.57894736842104,310.0,1.6214854
61.57894736842104,312.5,-4.805168
61.57894736842104,315.0,-10.554902
61.57894736842104,317.5,-0.65614575
61.57894736842104,320.0,3.5084584
61.57894736842104,322.5,5.899521
61.57894736842104,325.0,6.996994
61.57894736842104,327.5,7.530922
61.57894736842104,330.0,7.891851
61.57894736842104,332.5,8.138614
61.57894736842104,335.0,8.283366
61.57894736842104,337.5,8.34761
61.57894736842104,340.0,8.379723
61.57894736842104,342.5,8.497704
61.57894736842104,345.0,8.757034
61.57894736842104,347.5,8.924553
61.57894736842104,350.0,8.9687395
61.57894736842104,352.5,8.844879
61.57894736842104,355.0,8.788526
61.57894736842104,357.5,8.767451
63.4736842105263,0.0,7.538259
63.4736842105263,2.5,7.3860297
63.4736842105263,5.0,6.805837
63.4736842105263,7.5,5.752932
63.4736842105263,10.0,3.9118195
63.4736842105263,12.5,2.3048782
63.4736842105263,15.0,2.354515
63.4736842105263,17.5,3.1100082
63.4736842105263,20.0,3.7296753
63.4736842105263,22.5,2.9935353
63.4736842105263,25.0,2.712672
63.4736842105263,27.5,2.3212662
63.4736842105263,30.0,1.9682413
63.4736842105263,32.5,1.6838709
63.4736842105263,35.0,1.5522207
63.4736842105263,37.5,1.1654867
63.4736842105263,40.0,0.8898646
63.4736842105263,42.5,0.59873706
